171,"Doesn't upload and deletes posts It will upload small posts with no pictures in them, but as soon as I attempt to upload a longer post with photos it starts a never ending upload which never actually finishes. Then when you go back into the app to see what is going on it deletes the post you were trying to upload and you are left with only the title and the knowledge that you have entirely wasted your time and need to write the whole thing and locate all the media files again. Totally frustrating. It worked fine on iOS.",,,,,,,,
172,"More frustrating than useful, non-user friendly, glitchy Can't see anything on the page where you type your blog on the app, with the keypad obscuring everything even when I'm not typing. Today (which was also only the second time), when I posted on my blog, WP wouldn't let me reposition images inside the article after adding descriptions to them, both on the app and the website and I had to add an additional note at the beginning of my article explaining the images, compromising its structure. I'm new to WP and intend to write more, so please fix these asap.",,,,,,,,
173,"Lacks Control First feature I checked out was New Post. Where are all my extra fields? I don't post a new item unless I can include special fields, include seo details and complete other plugin details. For me this app is only useful for comment moderation. Disappointing.",,,,,,,,
174,"Strips tags from posts. I loaded an unpublished post and used the app to publish it. Even though it shows the brackets and less than and greater than signs in the editor, when publishing it removes them all, revealing the code - including WordPress brackets with potential PHP data.",,,,,,,,
175,"1) Does not store its data in the proper path (Storage/data/Android/com...), but unnecessarily clutters the top-level storage (which also causes its data to be missed by backup software). I reported this over 6 months ago, but the issue remains. 2) Navigation stops working if you turn off the screen. Leaving the screen on continuously burns through way too much battery to make this feasible during travel...despite this being a travel-oriented app. 3) As soon as you start navigating, the compass stops working (arrow no longer shows your orientation). They claim this is ""by design,"" but it is unlike all other map/navigation apps, cannot by disabled via options, & makes it impossible to know which way you're facing without stopping & restarting navigation",,,,,,,,
176,"Really great and helpful app, I'll recommend it for anyone. I also love that it saves work automatically even if you phone shutsdown. But sometimes it gets a little annoying when you type and are all ready to post, then it publishes a previous version of your saved work - and not the latest one. But I really enjoy using it and navigating. Thank you for making my work easy, I no write from the train, the bus, I don't have to carry a laptop around everytime",,,,,,,,
177,"This app is very very limited in what it can do, compared to the site. Shame, considering users do most social media, photography and videography from mobile devices. There is no ability to link to other pages on the site when creating a new post, aside from manually entering the URL. Feature request: Bring up a list of links to choose from on our own site when tapping the link option.",,,,,,,,
178,"Nothing Special, Sadly As obvious as it is that a great deal of work has been put into this app, I feel its development is in a bit of the ""can't see the forest for the trees"" stage. Without support for custom fields, taxonomies, and post types鈥攁nd no support in sight, as far as I know鈥攖his app quickly becomes useless to a great many bloggers. Stats are great. Comments are great. Being able to actually update your website with new content outside of Posts and Pages is better.",,,,,,,,
179,"Update: Taking the suggestion from dev to use the support, got response: the help support close until September 22nd (today is the 12th) ....  Check the error myself, maybe the xmlrpc.php? install the suggested 5 year old plugin, rename the file, still cant, check forum? a lot of the same problem but no answer.  This is fresh installed wp ---------- I never had success with this app for self hosted WordPress, two main problem, to login & to upload pictures, always this problem, i tried this app last year, now, the same problem still appear",,,,,,,,
180,"Maps are stored on internal memory by default. Even when app itself is moved to SD. There is no option in settings to change the location of maps to SD card.     App has to be open all the time during maps download. If you move to other app download stops and has to be started from the very beginning.  Maps are not downloaded in background. Leaving screen with download progress shown resets download from say 50 % to 0%, meaning you cannot use your phone during maps downloading process untill it completely finished.",,,,,,,,
181,"On the whole this is an easy app to use and creates a nice clean blog using the default Chateau template.  However it doesn't seem to want to let me add pictures from my android phone gallery.  If there is a way to do it, it must be rather convoluted and byzantine, because nothing I have tried seems to work.  I can do it from my laptop, but not from my Galaxy S6 Edge plus.  (Edit) - Just found a way to add photos - but still cannot do it while I'm writing the post.  I have to add to the media library before I start the post.",,,,,,,,
182,"Does not work with several popular comment subscription plugins. If a blog has comment moderation enabled, and then an administrator replies to  (and thereby approves) a comment which is ""pending moderation"" from within this app, the comment author will never get the reply notification email.   This is because this app appears to somehow bypass the `wp_set_comment_status` hook when administrators reply to a ""pending moderation"" comment within the app. The `wp_set_comment_status` hook is what fires the reply notification emails for many comment subscription plugins.  There is a clue that the developers know of this bug (I do see it as a bug) because, in this app, an administrator can ""Reply"" to comment that is pending moderation, but in the regular WP Admin interface, the button is labeled ""Approve and Reply"" not just ""Reply.""  I hope this gets fixed as it would be great to use this app to approve and reply to comments, and fire the `wp_set_comment_status` hook so that comment authors can receive email notification of the replies.",,,,,,,,
183,"Surprisingly bad I didn't expect this app to be so buggy and crash-prone. It syncs and updates posts only when it wants. It almost has an (evil) mind of its own and its main purpose seems to be to annoy. If you dare to edit a post with the site admin, use unordered lists or bold and then upload it on the app, the tags appear in clear form (that is, using angle brackets). Waste of time. Fits into the new trend of beautifully designed garbage apps.",,,,,,,,
184,The OSM based app anyone can use search for smaller towns and villagesl (names that also appear as street names) isn't possible as the street come first. Can't change map layers eg cycle view. Can't change colours eg in UK motorways should be blue. Long distance drive directions prefer A to (faster) M roads.,,,,,,,,
185,"have to download small areas of one country one at a time to get routes. for example I tried to get route from Finland to U.K. but I works have to go all the countries along possible routes to get directions. You should add full area map downloads to be easier like Europe, north America, central and south America, Africa and Asia could be made in two 牛o five sections of download considering the area of those places and how large the areas are. other than that the app is great.",,,,,,,,
186,"Usually prefer OSMand for its richer feature set, but maps.me has everything the casual user needs and looks a lot slicker. One point deduction for badly implemented OSM contribution functions. What kills this app for me is that it's chock full of tracking code that uses whatever you do to profile you and send you targeted ads. Now I use the ""Maps"" fork from F-droid that uses the same maps without all that privacy-invading nastiness.",,,,,,,,
187,"Stay away from this. Wanted an alternative for Google maps, but I need to use it anyway because this app finds streets but rarely any actual street addresses. The search function is very frustrating and irritating too, with you not able to fill in a long street name and then add the street number to verify this app can't find that place either. Lack of aerial/satellite overlay option a big minus too. Could have been redeemed by bookmarks that can be imported sensibly.",,,,,,,,
188,Unable to find location Today actually to get the some route I had installed this app. But the famous place in hyderabad chilukur balajai temple was not found which is my destination place. Dear team kindly add some important places such that it can be used locally also..,,,,,,,,
189,"This app makes more connection attempts than probably the next 10 apps combined. Even before doing anything with it, and without running it, it's CONSTANTLY trying to contact Facebook & Google & who knows what else. They blame it on the SDK, but a) it shouldn't be doing it when I haven't even launched the app in forever, and b) other apps aren't nearly as bad. Pretty much every other app shows a handful of attempts, this one goes on for pages. & huge app size for what it is.",,,,,,,,
190,"Meh Wordpress is a nasty, glitchy, buggy, irritatingly difficult to use piece of crap - on my android phone *and* windows laptop. And the text editor just lives right down to those awful standards. I only use it because it's become ubiquitous for blogging content. But I hate it.  Using wordpress in my phone's browser crashes the phone repeatedly, and using it in the app is impossible - the text selection tool is massively unstable, the side menu drags out when I don't want it to, the blog reader doesn't work.",,,,,,,,
191,"UPDATE: I'd expected this robo response, because it's the only one given in this reviews section... ""call us"".  No offense but that's the *laziest* way to handle common recurring tech issues... you (the user) do something.    Here's a tip:  put in your software an error tracking feature that uploads ""cannot post"" and ""generic"" errors and other similar ""cannot do that.. failed"" errors to you and YOU FIGURE IT OUT.  I can tell this software is not robustly developed and tested.  Another alternative would be for you to give meaningful diagnostic answers so we can all benefit from solutions found and discussed here.  Terrible support model going on here.   Original review:  Absolutely WORTHLESS and UNRELIABLE.  This WP app feels like an Alpha version that hasn't been tested.  Does NOT handle SHARING well if at all.  Too many bugs and failures to list.  Using Galaxy Note 8 w latest Androidd. Sad.  This is late May 2019.",,,,,,,,
192,"Are you guys serious? I paid for this app back in May 2014 for an add free version and now you want to charge me again with a fee to remove ads (again!) ? [My previous review from 2015]: All you need in an offline map application with the power of search and simplicity. To Maps.Me staff: Really happy you listened to your customers and included basic navigation, great new feature and appreciate you added it! App is definitely worth buying!",,,,,,,,
193,"Constantly locks up. Paid to not have ads, after I installed the app I was getting full screen popup adds. Ads have gone away. I installed a monitor app to determine what was causing the ads. Just today installed the Maps.me update and will not run. When i move a downloaded map to an SD card Maps.me hand up.",,,,,,,,
194,"It's good but..... It's good but some more improvements required such as edit post quickly...... I am using wp but when I trying to edit previous post,option shows but not edit another problem is setting, view site,user options not working  and site stats shows too late please upgrade it's suddenly.",,,,,,,,
195,"I downloaded this hoping to replace Google maps but unfortunately it's not  there yet, and I'm having to still use Google maps most of the time. This  is mainly because the address search isn't very good, even if you try and  just make it simple and give it a road rather than a postcode a lot of the  time it can't find it. I also dislike that, like, Google maps, the app  tries to hassle me to turn my location on if I start it with my location  off. Otherwise the app is fast and the quality of the map itself is much  better than GM. Edit: an example of a search that doesn't work: ""Calvert  Avenue, London"" this search works on the standard open street map website",,,,,,,,
196,"I had high hopes for this app but it's been disappointing on many occasions. Despite downloading the required maps prior to losing internet access, they will not load when I am out and about without internet access. As soon as I am connected to the internet it comes to life. What's the point advertising the app as an offline maps app when it doesn't actually work that well?",,,,,,,,
197,"Photo uploading is decidedly broken. The multi picker works great, but it is a coin toss whether each individual photo will upload successfully or hang at 80% and go nowhere. The only way to fix hung uploads is to delete it and then browse through your photos again to try once more. This is a huge burden when you upload 20 photos and 5 of them hang. This behavior is consistent whether on wifi or data. What's more, the only intuitive options for a poat are ""local draft"" or ""publish"". I can't get the app to default to ""draft"", in which it is uploaded and able to be edited on my computer. Even if I only have the app as a way to upload cell photos, it is almost worthless at that.",,,,,,,,
198,"This app is a disappointment. The first release was not functional to reserve seats and even with the updates it crashes frequently. It was exciting to hear about the new ""AI first"" mindset at Google, it would have been nice to see this implement something intelligent (e.g. show near by events/activities, stop showing past events in list, etc).",,,,,,,,
199,"Worst blog app It works most of the time, but it likes to mysteriously delete parts of a post or a whole post when publishing. I spend an hour while traveling only to have my posts constantly deleted when I'm trying to write or edit them. STAY AWAY FROM WORDPRESS IF YOU NEED TO USE YOUR PHONE FOR A BLOG...THE SITE DOESN'T WORK WELL FOR UPLOADING PHOTOS AND THE APP CONSTANTLY TRIES AND EVENTUALLY SUCCEEDS AT DELETING YOUR POSTS AND PHOTOS...STAY AWAY...FIND A DIFFERENT BLOG VENUE!!!!",,,,,,,,
200,"A friend told me he could only scroll back to mid 2017 on my blog using the app. I figured it was his phone so I installed the app. I couldn't scroll further back than mid 2017 either. So I asked another friend online, who I knew used the app, to check. He couldn't get past mid 2017 either.  This app isn't good enough if the visitor has to go to my website and using a browser, use the Archive widget on my blog.  If there is a setting that all 3 of us have overlooked, I'd be very glad to know what that is. Otherwise, I'll just recommend the regular Dot Com site using a browser  Update April 18 2018:  The developers got back to me and informed me that the app can only handle the latest 300 posts. So 300 posts and that is it. Since I write over 300 posts a year, well, that won't cut it for my followers.  The good thing, at least now I know why my friends couldn't browse my whole archive on the app.   I appreciate the team letting me know.",,,,,,,,
201,"Last maps update is a disaster. Can't update a thing, mentions lack of space due to limitations of Android 4.4 (I'm on 5.1 and have a 64GB card set as disk writing destination) and on it's own adds a list of Caribbean islands to the download list.",,,,,,,,
202,"Can't able to publish post Hi, whenever I try to publish a post, I am getting failure message. An error occurred while uploading the post HTTP status code 405 was returned. Method not allowed.     And search image option while setting featured image will be helpful.",,,,,,,,
203,"Improvements Private or password locked function does not work when you tap on 'view blog posts'. In the event of 2 administrators, we are able to see a preview of the posts even when we password locked the post. Also, it will be great if you could add in the feature that allows email notifications when administrators add a new post. Currently it is limited to only comments of individual posts. Thanks!!",,,,,,,,
204,"Neat, but a bit useless. This looks interesting, but desperately lacking in features. No options to work offline on posts like when you are on a device that doesn't have a permanent connection (think tablets). Does not find any posts that are already in progress.  Editor is absolutely basic and near useless for anything more than taking a photo and adding a comment seems there are no advanced formatting features.",,,,,,,,
205,"Multiple destinations please Currently using the app on my trip through Thailand, Cambodia and Laos. All I wish it had was ability to plan and save a trip with multiple unlimited destinations. Also ability to upload and share a photo when adding a new place, or a rating function like Google Maps would be cool",,,,,,,,
206,Pros: + The map is clear and uncluttered + Fast & responsible Cons: 鈥揟he search of an address is a joke: it's terribly slow. Many times doesn't find it and have to use an online map; when I went back to Maps.me to bookmark the place I noticed it was shown on the map. On the rare occasion the app finds it doesn't re-center the map on it. 鈥揥hen switching between apps Maps.me always re-centers on the current location; planning a trip with it is highly annoying,,,,,,,,
207,"""...detailed maps of all countries from anywhere in the world!..."" Not true - couldn't find Sherbrooke, in the Quebec province, in Canada. But Chibougamau map is available?!  It has a population of 7,541 people. Sherbrooke: 154,600.  Had to uninstall it - useless when it does not have the map of where you live. Update: I found the problem - it started to download ""Quebec city"" and I stopped it, because Sherbrooke is in Quebec province and the two are not the same. There are other errors, like Montreal city-Quebek, where k should be a c. Good thing this app lets you contribute to open street maps, but all those mistakes I mentioned are not OSM errors. Map loading is zippy on the Nexus 7, but navigation is telling me to turn wrong way on a busy street in downtown Montreal and there are no alternative routes.",,,,,,,,
208,"Bloated piece of junk. search results for a train station or an airport will drive you mad. trying to locate Amsterdam by typing 'Airport' or Airport Amsterdam will return every  business in the world containing the word airport, restaurant, bars, airport place, everything except the actual Airport. I guess developers  are too busy bloating the app (response time is so slow it is barely usable anyway. Plan for a phone with 4GB orf ram for that monster., or go back to paper maps (which works WAY better if you need to find a train, an airport, a street. If all you need is to look for restaurants  I guess Maps.Me can give you some advertisement along your way. Otherwise avoid this thing.",,,,,,,,
209,"It's good but..... It's good but some more improvements required such as edit post quickly...... I am using wp but when I trying to edit previous post,option shows but not edit another problem is setting, view site,user options not working  and site stats shows too late please upgrade it's suddenly.",,,,,,,,
210,"Hard to believe this is the official app I just used this to perform a relatively simple task - edit a post and upload some images. The post editor showed all the markup for links, formatting etc, which looks messy and is hard to navigate. Worse still, I wanted to upload more than one image, which I wasn't given the option of. I had to upload each one separately and re-find the folder they were stored in each time, which is time consuming and tedious. The mobile website is flawed, but much better than this so I'll go back to that.",,,,,,,,
211,"I keep getting an Error Please fix this problem so I can write my blog! I wrote a long post, now I keep getting an error saying I can't upload it because I have the wrong username or password... but I don't. Every time I re-login I get the same issue. People are bugging me to make new posts but I can't post them! Otherwise I love the app except for the way the cursor jumps around when I try to mess with the font. Edit: after reading other posts and the responces to them, I now see this app has become obsolete... try to win us back",,,,,,,,
212,"Excellent maps (thanks OpenStreetMap), crappy SatNav. I'm looking for a good offline maps app to use in my car, and based on the reviews and how the maps and routing looks on this, I thought I'd found my answer, big ""but"" incoming: I don't know if this is the same for everyone, but the app won't seem to recognise any street numbers, so any address I type will only find the street. Some streets are massive! this isn't useful. Also quite often after searching and finding a generic town/street, I try to ""route to"" it and then get an error saying the app can't give directions to this location, try and be more precise. So yeah, not really any use.",,,,,,,,
213,"Great app with some awkward features This app is really good for writing posts on the go/ staying up to date with stats. To truly be a 5 star app, I think an upload bar should be added to posts/photos and videos that you're uploading. It's also awkward to upload a post once it's become a local draft. Edit: an upload progress bar is really necessary for the uploading of posts.",,,,,,,,
214,New update broke upload It now uploads media before you can edit things like post category and tags. PLEASE let me done everything I need to for the post and THEN upload when and publish when I'm ready. I now need to wait around instead of posting a photo and hitting go.,,,,,,,,
215,"Cant edit posts in App, need to go on wp-admin page through browser. No daily views shared without plugin. Setting option freezing so many times. Need improvements in application. Need regional support option with best integration",,,,,,,,
216,"A shame EXTREMELY poor! A shame.  How about center and justify paragraph? Change post address? Open links in new window? A decent editor for the posts? Add images from Google Drive? Basic features are missing here. Poor, POOR app. Disappoint. And there are bugs. Many times I cannot see recent comments and posts.",,,,,,,,
217,Navigation stops working if screen turns off/device locks  Edit: really looking forward into working thin app in background as currently it isn't usable on bicycle or motorcycle as it is unsafe to stare at the screen all the time and it might be hard to see anything in direct sun light. It would be better to put headphones on and just follow voice guide as i do with other navigation app. But that other app doesn't offer bicycle navigation. Also when phone locks ans app suspends it looses GPS fix so it is some waiting time until location recovered.,,,,,,,,
218,"Good at what it does This app is very fast, very detailed, and very easy to use; however, it offers no navigation features and no address lookup. You can see where you are and (with the paid version) you can search-for and pin the location of where you are going. Without any form of navigation or route-plotting, you are left frantically zooming in and out to try and figure out your route because your current loc and your destination can only fit on the screen in very high-level zooms which don't show any useful level of detail.",,,,,,,,
219,"I tried reinstalling but the app is still tripping on my Galaxy S10. Road names are illegible (black boxes), some other signs like street names too - they turned white (on white background), the scale is no longer there etc. Don't have time to send you an email and seek advice. Nobody ain't got time for that in 2020. Will have to find another map app, which is a bummer after so many years with maps.me. Btw, searching for addresses and buildings in general has always been a nightmare...",,,,,,,,
220,"Needs Improvements Pros: - map looks good when loaded.  - able to download specific maps - gps is good.  - bookmarks   Cons: - can't search for addresses.  - slow render speeds - outdated locations.  - bookmarks need improvement.   Please fix the issues. I would love to use maps with me over Google maps but with the current versions features, I can't.",,,,,,,,
221,"Keeps crashing When I first downloaded it, it worked great. But now everytime I open it, it just closes after a few seconds. I tried clearing all the data, rebooting, basically everything except uninstalling. It just wont work anymore.  UPDATE:  Reinstalling fixed the crash problem. However, all the maps that I previously downloaded onto my external SD card aren't accessible. I re-downloaded a couple, but now it is putting the maps on my internal SD card. How can I change where these are stored? ANOTHER UPDATE:  Now it also won't zoom in closer than 10 miles unless I download the map!! It seems like this latest update completely RUINED what used to be a really good app!",,,,,,,,
222,"Horrible search capabilities. When inputting for example Kingston Rd. It won't find anything unless you spell out in ""Kingston Road"". Also when searching for closest restaurant it doesn't show all options on the map. Instead you have to pick from a list! Really frustrating. Also lost my saved bookmarks of Trinidad locations. Hoping it was saved to another Google account but I don't see an option to select from alternate account to check.",,,,,,,,
223,"Great extra option, give you an extra option to hold your website/shop in perfect condition. Read the last comments and remove or approve them. EDIT: One mayor minus point, any reviews/comments they are NOT synced. We moved to much larger VPS and decided to give all sites a new fresh look. No products, no comments and no reviews. Still the app is fully loaded with old data. We use it more like a extra layer of security than anything else.",,,,,,,,
224,I've relied on maps.me for a long time as an offline backup to google maps and it has served me well. Sadly the current iteration has push notifications with no obvious setting to disable. While I can disable all notifications from the app at the system level this does not bode well for the direction of this apps development. I will be searching for an alternative.,,,,,,,,
225,"Not giving five stars. You've still got bugs. In 'My Profile' section, I can't correct notification settings as, half of the blogs I follow don't show up. I have to go to my PC & do it from there. Next, the news feed isn't complete. It will show me some new posts then, it jumps to three days later. Next, when I try to upload pix and make a post, WHY is there all of this extra HTML nonsense? Next, I changed my profile icon on the PC (not site icon). Why doesn't it show up here?",,,,,,,,
226,"I need to reset app's cash each time i need to define my current location. Otherwise it shows last one it remember. BTW even after cash reset it did not navigate me by the route - the arrow just stack in the beginning of the route and that's it. Almost useless when travelling, but offline maps helps",,,,,,,,
227,"Edit: I paid for this app in 2014 ($4) so make an option for paying users to not see hotels! Used to be the best with no extra clutter. Not any more. Why can't I disable to not show hotels. They take up a lot of the screen and street names. This app is paid for, why do they need to force me to book hotels through their app?   Edit2: ""We used all earned money for the app development"" and then you change business model? WHAT A SCAM!  You should refund all paying customers or give ad free app!",,,,,,,,
228,"Voice guidance during driving is not as good as on Google Maps, e.g. no ""turn left, then turn rught"" if next turn is immediately after current one. No voice advice and no sign like ""use the 2nd lane to turn right"", if 2nd is better to, e.g. turn left then. Streets that I don't need to use for my way are hardly visible during navigation which makes harder to compare map to actual turns on my way and consequently makes harder to define whether actual turn I approach is the one map talks about or it's the next one. Please don't hide turns that are not part of the route! Until that I prefer other navigation apps. Text on the map made adjustable - thanks.",,,,,,,,
229,"Please roll back to Older Version Why was WordPress came as app? Previous version was quite simple, easy and worked for mobile with even 2G. You know the facts about mobile internet speeds. The newer version has many cons. Please remove image preview under each post listing as it takes much time for me to navigate to Older post even when I am on WiFi, it doesn't even load on mobile with 2G or 3G. Graphically its good but ground reality is that I have stop accessing my sites from WordPress mobile app. I Rolled back to Older Version via APK.",,,,,,,,
230,"I can't tell how good or bad this app is as it won't let me log in to my self hosted website. It doesn't recognise my details but they work when I log in on a web browser.  I'm hoping it is better than the last version, which had random error messages when I tried to refresh any page (particularly the comments section).",,,,,,,,
231,"Make new posts but... ...just don't try to edit existing ones. App will embed format code into the text and render it garbage. You'll have to go in through WordPress and spend a lot of time deleting out all the crap. Fix THAT, WP and I'll give you 5 stars. Until then, I wont use the app.",,,,,,,,
232,"Resident/village categories were missing + suggestions. Everything is missing, lacks of details. When adding locations, it should show like 8 tiles with icons which are easy to understand at a glance, then users can tap the right one very quickly &gt; then tap the sub category &gt; until found it. Believe me you need much much more detailed maps, please make the submission process attractive and quick enough. I'd keep it as an alternative and will stick with Google Maps for now.",,,,,,,,
233,"Good but... It is a very good app works smoothely, but lately moves my maps (in sd card) to internal memory (pretty tight in my galaxy S4) despite I indicate route to maps is sd. Once the maps are in internal memory there's no option in settings to tell app maps are in sd. Maps storage option dissappeared from setup menu... I guess this is a bug...                                                               Thanks for your reply,  it happened again,  I'll send you an email",,,,,,,,
234,"good needs some basic improvement and to add some rudimentary features like adding a sign after you visit a place either bookmarked or is a part of some guide to know which place you already visited since some of us visit dozens of places and just a few at a time and also when downloading alot of guides make an option for them to work as one option instead of confusing us with all the different colors, been using maps.me over 2 years now and i really want to keep using it so please update it",,,,,,,,
235,"I use the app since 5y while being on the road. The maps are awesome and are showing most of the time even small bush tracks. The search for location names is annoying from time 2 time as you see it on the map when you zoom in but can't search for it. The voice guide is not accurate too often and that's the main reason for 3 stars. Not able to say the correct exit in plenty of roundabouts, slight left/right on straigth roads or on 180degrees corners or in roundabouts when to go straight",,,,,,,,
236,very very slow download of a 100mb file. a 56k dial up is faster! cant make any route example from a to b bec it need map download but it cant download bec its very slow.! are you kidding me? i haver steady data connection. anything else loads asap. only this app is doing nothing. your respond is a joke!,,,,,,,,
237,"All of a sudden this app has turned rubbish. It was good a couple of years ago and I used to recommend it but tonight it has issues : 1) cannot locate me using wifi, phone signal, GPS...it states that I must be in a building. Google maps locate and finds a gps in this same location. 2) does not find Danang, Vietnam...it just lists a load of places in China So it's now proven to be unreliable when I most need it. Time to uninstall and stop recommending.",,,,,,,,
238,"Primitive, big and slow. No openstreetmap data choice (cycling, hiking,  etc). No satellite imagery. No street view. Primitive track/route editing.  No off-road (point vicinity) navigation. Compare feature set to Locus and  Oruxmaps. Developer replies make incompetent impression.",,,,,,,,
239,"This has been a disaster ever since Gutenberg came out! Even with the recent updates, stats still don't work and seems to think I don't have jetpack installed. I can't view my posts in the app let alone edit them, and ""schedule"" posts hasn't worked for months. Also, wjen I try to log into admin from the app to try and work out what's going on, if claims my username and password are incorrect. WordPress is becoming less and less user friendly with each update!",,,,,,,,
240,"Today an update! What have you done! 8.8 is foul! I go to write a post, title in, picture added ... but it will not allow me to press return to write beneath the picture. What the hell is going on? My return key says ""done""  I am unable wither I write first or insert media it makes no difference. I can not press the return key to drop a new paragraph or add on a new line. Please correct this or help !",,,,,,,,
241,"Plenty of incorrect information, very lacking entries (it has a million hotels but none of the grocery stores), no way to report incorrect places in app, very meandering unoptimal walking suggestions and flat out incorrect public transport suggestions. It only gives you one route you cannot edit so if that bus or metro is out of commission good luck figuring out an alternative because maps.me won't help you. Edit: it is possible to add new info but not possible to report incorrect info.",,,,,,,,
242,"I can't download maps anymore even if i'm connected to the internet. I even tried to clear data, erase all the files, uninstall and install again but again it's not fixed. 馃槗馃槗馃檨 Edit: thanks for the tip and pls add more detailed information about some locations because some are not found in the map..馃",,,,,,,,
243,Bugs-Won't sync media library Uploading new images never puts them on the blog. New posts including those images don't display them. Can't proofread or spellchecker and hyperlink button doesn't work. Stats don't let you see most popular posts or hits over all time,,,,,,,,
244,"Very nice detailed map program. Today I used it for routing, I would not recommend this app for route planning. Some tips: If you know youre global route download the maps for routing. Second: while driving the application is very keen on directing you to a motorway. Once decided which motorway to us, the app is willing to direct you a few miles in the wrong direction instead of choosing the shortest/fasted link. Also I noticed that is does direct you to closed roads (andosm use the same maps not having this problem). Last: In the options I noted that I do not want to use an internet connection, why is a popup occuring when I am driving stationg that I do not have Internet enabled?",,,,,,,,
245,"I was disappointed that you can't just input a postal code for a location, which can be easier and more sure way than to pick out of a list of similar names in different locations (less chance of error). I did like that you can choose among different methods of travel, including by bike, although it grossly over-estimates required time by about half, or by a third when compared to Google maps.",,,,,,,,
246,This app is very good if you need a map while not connected to the web. This app has a long way to go. Update: I have had this app for sometime now and they have done a good job making it better. I find myself using it more often than when I first purchased it. I would go 3 1/2 stars if I could.,,,,,,,,
247,Offline maps are good some map data is off ie street names that have been changed 5+ years ago. Address search is not working properly. Google is much better currently having to download off line areas. Will be only using for general map usage.,,,,,,,,
248,Using an LG G3 (with a custom Nougat rom; CRDroid) and I'm getting just black where the map should be. It seems to be interactable (I can tap on invisible things in the darkness and get interaction with buildings).  The traffic toggle and zoom buttons etc are visible. The compass direction shows if I search for a place. I just can't see anything on the actual map view itself.  Is there anything I can try to fix this?,,,,,,,,
249,"Just started using this app. Maps are great but I am unable to download any guides, maybe the server is down? Turn by turn directions are great but the app stops tracking movement when the screen is turned off to save battery. It would be great if it continued to track movement when the screen was off and also if the screen turned back on for a short while when approaching a turn. Maybe in the next update?",,,,,,,,
250,"CONS: - I paid for the app way back when you had to purchase it. Some time later they made the app free but filled with ads, and now you have to buy subscription to remove the ads. This is the primary reason for 1 star rating. - Car navigation is so bad it's practically useless  PROS: - Good offline map support for when you visit countries where you have no service so long as you do not need navigation - Maps include hiking trails which is very useful if you're hiking national parks and you want to check where you are on the trail. The hiking trail maps are actually better than Google's.",,,,,,,,
251,"Update: **updated the other day and it's now unable to upload a post. No way to stop it from constantly retrying, either. No way to easily find drafts. Great for managing comments but otherwise useless for me. Will have to uninstall to stop the constant retrying to upload.**Handy for typing up quick drafts when inspiration strikes but I can't imagine actually doing all your blog publishing from it. DEVELOPERS - PLEASE create the option to set the post type to ""draft"" as a default. I've almost accidentally published just a few sentences intending to create a draft several times. It's a pain to have to change that every time. Or if that's already an option, where do I find that setting?",,,,,,,,
252,"Some Annoying Issues... The ""tips"" that show up can't be turned off and don't ever go away on whatever activity they appear on. When there is a tip, it is impossible to click anything behind it. Very annoying. Next, in landscape, they have disabled the full-screen editor. I can't see anything I am typing. Not all of us use tablets and all of you app devs REALLY need to STOP disabling the full screen editor. That alone makes this 2/5. Also doesn't save html like setting paragraph text-align to justify. Practically useless.",,,,,,,,
253,"The app is amazing, maps are amazing, just been to Venice and was really happy with it. There's only one problem. The GPS doesn't show you your exact location, it shows you a location in a 300 meter radius from where u actually standing. If you can fix that, I'll give 5 stars",,,,,,,,
254,Bhutan I would have rated 4 or 5 stars like others but since i live in Bhutan and there is no district except for capital Thimphi included in it... i would rate it 5 star if the maker of this app includes all the district or places in bhutan not just thimphu alone...,,,,,,,,
255,"""Best App of 2014""? I'd sure hate to see the worst! I'm guessing the reviewers who rated it #1 tested it exclusively in one state because this GPS app can't even cross map boundaries. If you want to go from Burbank to Las Vegas, you'll have to set up the California portion, then a separate Nevada portion. Unbelievable. Selecting a destination is an awkward process that involves manipulating the map. Sheesh! The best Android GPS I've found so far is ""MapFactor GPS Navigation"", which provides a variety of ways (such as Google Search) to quickly select any number of waypoints and destinations, plus traveling between states is not a problem.",,,,,,,,
256,"Basically nonfunctional. I've never been able to complete even the most basic post with this app. If there's a photo, link, or absolutely anything requiring code, the app removes the code's formatting prior to saves and uploads, meaning my posts just show a bunch of partial html along with my text. It's crazy making.  I just use it to reply to comments.",,,,,,,,
257,"Trying to start a new blog and it's pretty frustrating. My images wont upload, my blog post I typed up wont upload and I'm just confused and feeling defeated. Not easy to use this app at all. I may as well just create a new site from scratch.",,,,,,,,
258,"Always an issue with WordPress.. I put images in my post. The cursor is blinking on an empty line in between two pictures. I want my cursor control. I press on the empty line. Image settings? No thanks, just want my keyboard back. I hit the Menu button. Nothing. There is no keyboard available to hit backspace. Must use dedicated back button which does not perform desired function. Post is not formatted properly. Restructuring the post is not user friendly. Does WordPress really want a user friendly gui? I hope. Also, I cannot scroll up or",,,,,,,,
259,"It's been a very handy and useful app, and from the functional point of view continues to be. But I'm VERY disappointed with the latest update which started to show me ads in the Bookmark's pane. It is really annoying (especially animated ads) and eats valuable space. I would rather buy a paid version of the app, instead of being forced to see ads in the app I use a lot. Please consider removing ads or introducing a paid version of the app without any ads, instead of turning into yet another ad",,,,,,,,
260,"Great tool but runs horribly on my phone at least - even after latest bug fix update. Super laggy to open keyboard on search, freezing and crashing often. Sometimes zoom buttons are missing or not in their usual screen location.",,,,,,,,
