166,The ads have become very intrusive. An important part of the screen has the ad and it is difficult to select a map function without hitting the ad. It isn't worth it anymore.  Trip planning is an exercise in patience.It is repeatedly suggested that I download my current location not the country map I am trying to work with for a vacation.  Everything is a charge! The UI is not very intuitive and trying to select a route between 2 bookmarked locations - well - I still haven't figured that out!  Really - Google Editor Choice? Methinks not!,,
167,"EDITED- SOMETHING IS WRONG. POSTS ARE NOT POSTING, PICTURES ARE NOT UPLOADING, PEOPLE ARE NOT ABLE TO VIEW POSTS. PLEASE FIX. Wonderful. I like the upgraded version of this app. I've used WordPress for years but your new step forward is amazing. Just a little request though. PLEASE ADD 'SHARE' OPTION IN SITE PAGES SO THAT WE COULD SHARE LINKS OF OUR INDIVIDUAL SITE PAGES FROM THE APP FOR THOSE OF US MANAGING MULTIPLE PAGES IN ONE WEBSITE. THANKS.",,
168,"Search needs work The maps are good and they load fast but the search is frustrating. If I type in a street it will list streets and their distances but will just say for instance ""USA, Massachusetts"" and not list the city! So you end up with 20 results and have to guess which one is in the town you want. One fix is to load the city first then search ""on screen"" but this should be fixed with an update.",,
169,"Perfect App, Battery Drain Amazing mapping for offline, but impossible to shut down once it's started without restarting device, generally between 18% and 35% of batter usage on the Tab S 8.4 is drained by this little app alone, and can't be stopped. Routing is useless, sends you down small back roads and city streets when highways would be faster.",,
170,"Great for visiting a foreign country! It is a perfect app for travelling abroad!! Thanks a lot!! However i experienced some problems: i can't share bookmark sets with my friends! They can share with me anything but i can share with them only individual bookmarks, one by one... very anoying when you have a lot to share. mails, dropbox, google drive... everything is either telling that the file is empty or failed to upload... another thing is that when i moved the maps storage from the device to the sdcard, i lost all my bookmarks :-(",,
171,"Dear Sirs When I select a word in one of your articles, a window appears allowing me to Define that word. If I select ""Define"", a small window opens with a complete definition in it, of several lines in length, typically. This option is of course, very useful. Nevertheless it does not allow me to copy that definition so that I can store it for my own personal studies. It allows me to copy one sentence or one example or one item on the long list of information regarding that word, but it does not allow me to copy the word with its complete definitions. Moreover, whenever I contact the developer directly with a bug report, I am just given the same generic answer, namely: ""This appears to be an issue with your phone software or hardware as opposed to Wikipedia and I am afraid we are unable to help. Yours sincerely, Chrissy Anderson""",,
172,"Almost perfect... but worse than before Indeed, the offline service used to be more reliable on previous version. Several pages are not saved even though it has been asked to be. Itnis mandatory to create a ""reading list"" which make longer both  saving process and browsing, and if previously the ""bookmark"" button located at the top of the article also allowed to UNsave the article (once read for instance) it is not a pain in the ... to delete a page.   Please consider giving back this button its complete and efficient ability. It would be perfect",,
173,get rid of that awful button on the side for fast scrolling. everytime i read an article i accidently touch it making me loose where i was. bloody annoying and a major fail. bring back the swipe feature. i am not enjoying your mobile version any longer. deleted. went back to web based.,,
174,"Wikipedia is cool ,but this app needs work Tried to save a page the app informs no pages have been saved yet , nice . Getting rid of the page saving feature until it is one would be way cool ! Sculptor named arnson did not suggest proper spelling arneson no such page result . Odd google can locate arneson Wikipedia page but this app couldn't despite hints Moscone's bust come on wiki has got to be ashamed nothing on arneson showed up with that search . No way to suggest improve without using a pc or review possibly . Doubt this will work cause explaining phonix to Google and msn so they could fix their spell check system failed . Kaller id on the fone is simple to guess the proper correction if phonic is figured in . Wikipedia said a person who claimed pigeons are superior friends has people who enjoy biting live birds heads off feeling kinship enough to fund building a monument to Nikolai esla sound's like the perfect sick joke . Yes meaning of geek during Nikolai Tesla life requires download of dictionary published before the end of the 60s is sad . 80s probably was good cause the world's most famous geek ever Ozzie Osborne was active at his geek career . Tesla be insulted by geek existence is safe bet ,enjoy your chicken",,
175,"FIX READING LISTS New update to Saved Pages (now called Reading Lists) has messed everything up. I had nearly 300 saved pages and now they are in no order at all. I can't find anything now. Even the Search Saved Pages function is gone. And every time I open a page, that article moves to the bottom of the list for no reason. I like the idea of multiple reading lists, but I'd like the option to sort alphabetically, or better yet, to be able to arrange them into any order I choose.",,
176,"It's mostly OK. This cannot fully replace the web dashboard. But I think it is OK as a mobile companion app. You can do all basic tasks, like managing your blogs, notifications, comments, etc. with this app. I just wish it could upload multiple media files. A separate html mode in post editor would be very great. It also has upload problems from time to time. Would be great if those can be added/fixed :-)",,
177,"Really great and helpful app, I'll recommend it for anyone. I also love that it saves work automatically even if you phone shutsdown. But sometimes it gets a little annoying when you type and are all ready to post, then it publishes a previous version of your saved work - and not the latest one. But I really enjoy using it and navigating. Thank you for making my work easy, I no write from the train, the bus, I don't have to carry a laptop around everytime",,
178,"Nothing Special, Sadly As obvious as it is that a great deal of work has been put into this app, I feel its development is in a bit of the ""can't see the forest for the trees"" stage. Without support for custom fields, taxonomies, and post types—and no support in sight, as far as I know—this app quickly becomes useless to a great many bloggers. Stats are great. Comments are great. Being able to actually update your website with new content outside of Posts and Pages is better.",,
179,"Ok for simple text but shear horror if you want to upload images.Upload is interrupted most of the time leaves the local media cache completely broken.No easy upload of multiple images (workaround via filemanager share dialog), no progress bar on upload (no idea if finished, incomplete or still working).Crashes if accidentally refresh media library during upload. Please devs, add a decent way to upload images with progress info and feedback if it was successful or failed. Otherwise it's a real pain in the ass to use the  app.",,
180,"Great tool but runs horribly on my phone at least - even after latest bug fix update. Super laggy to open keyboard on search, freezing and crashing often. Sometimes zoom buttons are missing or not in their usual screen location.",,
181,"I've been using Maps.me for about a month now as a backup to my Garmin as I travel around Europe. It does a decent job of helping you navigate around city's. However it is borderline useless when navigating great distances. It only offers one route and it is always the most direct route. That means if the most direct route is through the center of a massive city as supposed to using a ring road. It's taking you through the city. This has happened to me a few times while using maps.me and since I don't know the area it's bitten me in the ass almost everytime. Something that would take 30min using the ring roads instead takes 2hrs because you have to go through the whole city. It also has a very hard time rerouting. Several times I followed the road signs instead of the app and it refused to reroute, it didn't even reroute a turn around. It just kept spinning the map in circles. Like I said for city nav it's not bad, Google maps is better but this is a decent no data options. But for long drives I'd avoid this app.",,
182,"Updated review (2018-10-31): The new TOC is awful: there is no hierarchy, every item is on the same level, and there's way too much space wasted. I'm dropping my 5 stars down to 2 just because of that ; it's that awful. Please bring back the old TOC. --- Original review : This app before the last update was already the best Wikipedia app. Now with the table of contents available in the bottom bar, it's even better. Before, it was sometimes hard to make the table of contents button appear in the bottom right. Now the button is easier to get too.",,
183,"It used to be good and still is for basics but: 1) offline navigation instruction completely wrong. The voice says to go straight but instead you need to exit the motorway on the right. 2) rerouting takes too long time most of the times. The navigator keeps on following the route it expected despite the road I took is wrong (for the above mentioned reason). 3) expected time of arrival... the calculator is really negative at the beginning but optimistic after a few km... if I plan a 200km road, the first time indication is about 4hrs (or anyway higher than any reasonably possible time). After 100 or 120km, despite I'm still missing 80km road, the expected time of arrival drops to 1 minute.  Driving with your app has become hard!",,
184,This app is very good if you need a map while not connected to the web. This app has a long way to go. Update: I have had this app for sometime now and they have done a good job making it better. I find myself using it more often than when I first purchased it. I would go 3 1/2 stars if I could.,,
185,"I installed this app in the hope of avoiding google maps. In favour: map quality is excellent. Bookmarking places isn't very intuitive, but the real failure is lack of routing understanding. In the UK an app like this should have settings that create *sensible* route choices; nothing I found stopped it trying to send me from Wiltshire to Kent via central London. On paper the route looks ok; in the real world it involves a congestion charge and would take forever (subjectively). More work needed.",,
186,"Resets my phone frequently. Also, it has start-up (start after boot) permissions ? Why? It slows my phone.  There are two reasons to uninstall such kind application. Offline maps and navigation pretty good, but not enough. People, look at PERMISSIONS in App Manager and pay attention, firstly, when you install some new one: Google Play lists all.",,
187,Offline maps are good some map data is off ie street names that have been changed 5+ years ago. Address search is not working properly. Google is much better currently having to download off line areas. Will be only using for general map usage.,,
188,"Navigation is available only from your current location, you cant set another starting point for a route there is - NO route options for a route - like in google maps.  I found one app which has this and offline maps and for moment is free which i recommend after I have spent a afternoon with install and test of famous and good rated apps like Telnav, ex Skobler, Sygic, GPS Navigation from Bzing s.r.o. ex. Be-on road which miss basic function like the one mentioned before",,
189,"Useless search and routing function When I enter an address that I know is valid, app keeps giving a search error and tells me to change the search criteria...to what I have no idea. I read the help and entered the address according to the example, but no bueno. Google Maps has no problem with giving me routing intructions to that same address, but unfortunately, won't allow saving for offline use.",,
190,"Very frustrating. Wanted to start by organizing menu items because an apple user showed me how easy it was. Android app, I find out, has no option in the app. After meeting with the other user, we find out I have to go to ""independent publisher 2"" and get redirected to the browser. There, we find ""menu"" but am unable to open the items I create. Unable to delete items because tapping on the arrow drop down button on the right only works 1/1000 times. Not user friendly. Disappointing app experienc",,
191,The OSM based app anyone can use search for smaller towns and villagesl (names that also appear as street names) isn't possible as the street come first. Can't change map layers eg cycle view. Can't change colours eg in UK motorways should be blue. Long distance drive directions prefer A to (faster) M roads.,,
192,"Still no categories (updated 5/2016) 1.  Rather useless navigation without categories.  Especially when the list haters remove ""see also"" entries such as 'list of Foo"" with edit summary ""unnecessary.  Use categories"" 2. Search box not clear that it is a search box.  Need graphic/color distinction 3. No way to read/edit talk pages. 4. No way to access history screens.",,
193,"This app is very very limited in what it can do, compared to the site. Shame, considering users do most social media, photography and videography from mobile devices. There is no ability to link to other pages on the site when creating a new post, aside from manually entering the URL. Feature request: Bring up a list of links to choose from on our own site when tapping the link option.",,
194,"App looks useful thus far. Although, there are a couple issues over run into right off the bat. It seems I cannot delete habits/tasks/to dos in case I mess up on setting them up. Also, the guilds pages does not seem to work at all. I've attempted numerous tunes to join the first guild on the list, and nothing happens.",,
195,"App is so-so, value comes from the maps The application has a very limited feature set - basically the only thing that works (well) is showing the zero-cost OSM material. The app renders OK and quickly, but that is already all there is. Quite frankly, other apps based on the skobbler engine draw nicely and very smoothly. In many cases the offline cache of Google Maps is good enough (Japan) and in other areas Google Maps data can actually be downloaded explicitly for a defined region. There is massive room for improvement here.  [Adressing the response to the review: It is not that features are ""bad"". It is the lack of features which I am a bit unhappy about. Combine the (OSM data-driven) features of ""Locus Map"", ""GPS Navigation & Maps"" and ""MapFactor: GPS Navigation"" with the existing feature set and get a very nice app. Aggregate *more* data, make the OSM data more accessible, see for instance the email conversation we had three months ago. Just as an example - the Triposo applications have offline maps based on the (very nice) Skobbler engine. The data they aggregate is all crowd-sourced (i.e. of variable quality), but this app adds a tad bit more offline value.]",,
196,"I have been using this application for few days in Spain lately. After two days of usage I have sent a bug report to the developer. I was kind of expecting to get some response. Alas - no one came back to me. Here is my original bug report:  1 - the maps are very good, with very aesthetic and appealing view. Kudus! 2 .- I have received few times failures in planning a walk, and was advised to define a different start or end point.  I fail to understand both. 3. There is a very unstable behavior you need to solve. When walking along a planned path, even a very straight one, the view keep rotating clockwise and back. This is annoying behavior. 4. When walking along a plan path, the software does not take care to move the visible map window, therefore I have to take care of this. 5. It should be possible to decide which data layer is drawn. For example, when I look for a monument and the search can not find it and I want to finger choose it, I don't want to see icons of restaurants. 6. There should be integrated icon explanation. 7. I would expect a search that yields many results to sort them from close to far. In 99% of cases I need the closes",,
197,"Needs better support on yotaphone UPDATED 2 STARS REVIEW: After using this app for a few weeks on my old phone , I bought a new yotaphone 1 solely because of the native support of this app for the e ink display. I was hoping to use the e ink display as an energy saving GPS navigator. However I was soon saddened to find out that routing is not supported on the back display, and the maps that do display on the back do not automatically update to the current location.",,
198,"have to download small areas of one country one at a time to get routes. for example I tried to get route from Finland to U.K. but I works have to go all the countries along possible routes to get directions. You should add full area map downloads to be easier like Europe, north America, central and south America, Africa and Asia could be made in two ţo five sections of download considering the area of those places and how large the areas are. other than that the app is great.",,
199,"Uber detailed maps, search needs tinkering By far the most detailed mapping, right down to stores, plazas, schools, even addresses along main roads. That said, the search and location save features need some work. Even saved locations wouldn't show on search, whereas HERE pops it up as soon as a similarity is detected, along with nearby options for food and services - and saving and renaming was a bit awkward. A cleaner color scheme choice would be awesome. The yellow tint in this map is awful with a screen filter.",,
200,"Hard to use Using maps offline is obviously useful however you often need to know addresses as many businesses aren't searchable. Many addresses copied directly from Google maps also aren't able to be found so addresses need to be simplified, but even this doesn't work sometimes. And the search and 'route to' functions are just generally temperamental and require multiple attempts to work. Improvements needed to make that app easier to use.",,
201,Why do updates make things worse Maybe its just me but since I updated this app I find I use it less and less..I came back to google play just to uninstall the update but its too late I guess....what I don't like is the homepage to an article where every topic is opened..yea I know its organized in the top right corner but because its such a long page it takes longer to load...before what ever I searched for I found in a second and every topic was well organized now it jus seems like its all over the place..I used to use this everyday..,,
202,"App can't open posts written with classic blocks. Posts still being set to a backdate by default (I can literally reproduce this behavior with EVERY SINGLE POST). No functionality for duplicate title slug detection. This literally gets worse with every ""update"". I miss the days where I could just use this app and it did what it was supposed to. One of the most consistently unreliable apps I've ever used.",,
203,"Background battery draining Constantly using gps thereby draining battery, on a new nexus 5x, denying location permission to the maps.me app removes the gps icon from the status bar, granting location permission instantly puts the location icon back and battery goes down very fast. Cleaning cache from recovery mode doesn't help. Only uninstall or denying gps helps. Maps.me was gradually getting worse and worse after they become free and now they reached the point of total unusability. That's sad. Gotta move on to an  alternative OSM",,
204,"I love this app. But you're starting to lose me. There are 3 major things wrong. 1)Redundant routes. Mainly on highways, interstates ect. Where the app tells you to exit and get off and then back on the same highway. Super inconvienent. 2)Navigation. Not having street names or #s along with voice nav leaves you guessing. 3)Off road eta. For some reason the algarythm inturprets unpaved roads to take hours to traverse. Misleading the driver with an inaccurate eta. Fix bugs and i edit",,
205,"Can't access my own site! Previous version (on my Android phone) wouldn't let me access my Notifications, so I just updated the app, hoping this would help. Now it won't even let me in to my own site unless I click on View External - but then I no longer have access to any options like Stats, edit, etc. Not user friendly, and very frustrating. Please fix these problems! UPDATE: After a ""response"" and multiple uninstalls, reinstalls & updates, same problem is still there. Can't access my own blog using this app! Useless.",,
206,"I like having a central place for Wikipedia, preferably something I can sync and read articles offline as well as change the theme. This app accomplished that but for some reason fails in the search and link handling departments. Links from the web seem to load in the app but then fail. Additionally the search function is loppy and it is not evident where to press. It often disappears too. Please fix these annoyances.",,
207,"There are some good things about this app, like the fact that you can save Wikipedia pages to lists, but I am unable to access them unless I open a page, close all tabs manually, then I can open my history, lists, as well as what should be the launch page, which is a selection of suggested Wikipedia pages, including ""because you read"".",,
208,"The mobile website is more functional than the app but some of the app's features are pretty cool. I think it should go to the main page on open and have stuff like random article's on a separate page. Also, some of the page CSS was not rendered but instead displayed as text.",,
209,"Only good if you know the place you are going to. Offline maps work only in the way that it gives a map for around your location while offline. If you need to find a particular street number forget it, best it can do is tell you the cnr of x and y. For roads that are 20-30km long it is worthless for navigating to a particular street address. I have to whip out google maps to get that last 1km or so. The addresses work best when you put them in backwards, even when you select the search on map option in search. It's just a mess. I really wanted to like this app. I wanted to love it.",,
210,"Technically Very Bad! I love osm, but this app far from good. Slow rendering of maps, poor info and bad navigation of pois, but most importantly it drains ur device battery!!! Even if in the background  have it uses 40-50% CPU heated up to 77 degC:  130|root@jfltexx:/ # top | grep map                                             25348  1  48% S    34 956836K  66984K  bg u0_a276  com.mapswithme.maps.pro 25348  1  45% S    34 956836K  66984K  bg u0_a276  com.mapswithme.maps.pro 25348  1  43% S    34 956836K  66984K  bg u0_a276  com.mapswithme.maps.pro 25348  1  41% S    34 956836K  66984K  bg u0_a276  com.mapswithme.maps.pro 25348  1  44% S    34 956836K  66984K  bg u0_a276  com.mapswithme.maps.pro 25348  1  48% S      I didnt say its the location as i didnt debug it just saw it uses CPU a lot as you can see. I did nothing but do a search and view points on the map, then press home button. I'm sure you can reproduce it.",,
211,"Okay, so I like the idea of lists for bookmarks but like, how are you supposed to access them??? There is no button that leads you to said lists. What I do is I add the main page into bookmarks then a list and then it says ""added to list"" or whatever and it's suggests that I see the list that's how gain access to it. Maybe I'm missing something, but could you make a shortcut to the phones homepage or a designated button within the app, maybe both? Okay Thanks, love you.",,
212,"Downloaded as it is supposed to support offline walking directions but it is rubbish. slow to load and the search can't find a metro station as a starting point to walk from, not that was a big deal as it couldn't find the destination so I guess a starting point is irrelevant. deleted I'll go back ti Google maps and use them offline even thoughbit doesn't give walking directions but at least Maps can find the start and end",,
213,"No voice guidance I would really appreciate if you add voice guidance feature and more accurate for feature like atm, banks, gas stations, hospitals, service centres with names  restaurants, toll booth, famous temples other government offices. As well as arrows showing the direction of traffic.and also usefull feture like track recoder to save the track.and there are many new bridges and diversion which are newly made to save the time and traffic which still not added in your map. Pls make new update 4 above 5star next time",,
214,Bad update I had rated it 5 but now with new update. Screen is blank and only next routing direction can be seen on top. Was a good app :(,,
215,"UPDATE: I'd expected this robo response, because it's the only one given in this reviews section... ""call us"".  No offense but that's the *laziest* way to handle common recurring tech issues... you (the user) do something.    Here's a tip:  put in your software an error tracking feature that uploads ""cannot post"" and ""generic"" errors and other similar ""cannot do that.. failed"" errors to you and YOU FIGURE IT OUT.  I can tell this software is not robustly developed and tested.  Another alternative would be for you to give meaningful diagnostic answers so we can all benefit from solutions found and discussed here.  Terrible support model going on here.   Original review:  Absolutely WORTHLESS and UNRELIABLE.  This WP app feels like an Alpha version that hasn't been tested.  Does NOT handle SHARING well if at all.  Too many bugs and failures to list.  Using Galaxy Note 8 w latest Androidd. Sad.  This is late May 2019.",,
216,"Downloaded this app hoping for a fun way to form new habits, but when I get to the register screen the first two tutorial panels are blank and then the third one lets you link social media accounts. Then I can't save the username and display name I create, and the avatar generator screen doesn't load any options. Opened the app the next day to find nothing I could edit had been saved. Uninstalled and tried registering again with a different account and got the same results. Pretty disappointed",,
217,The share menu on long press on links don't show up text in dark and black themes. Just white rectangle shows up. Please correct it.,,
218,"Address search function doesn't work Not sure if I need to toggle online capability or what, but search can't find business names or many Street addresses. Sucks when trying to navigate when our of town.",,
219,"A little disappointed Was planning to use the apps for navigation in Osaka Japan. Paid for the pro function so that I can search for places. However, I realized the map is mostly in Japanese (unlike Google Map). The hotels that I've booked cannot be found using the search function. I supposed you would need to enter the hotel name in Japanese in order for the search to work. Google map works wonder using English. I wonder if I can get a refund. Even without using the search function, the Osaka map is difficult to read (compared to Google Map) as it is mostly in Japanese.",,
220,"Hated it! This used to be a really nice app until I got the latest update. It's slow, loads very few posts on the reader and when it hangs while I'm using it, other people can't access my site! I simply hate and I advice you not to update your app if your still using the old version.  . . Oh, and another thing, you can't view all your followers and the stats area is just complicated and useless. They have also removed the widgets area",,
221,"Needs improving Being able to save a page for offline reading is great BUT why does it all of a sudden tell me I have no Internet connection when I am in the middle of reading an article? It does this often when I am on the train, so it forces me to do extra step of saving page, just in case my connection might go off while I am reading article. Also when I am on an article page, press home and then open app again a couple of minutes later, I expect to be on article page, not back on home page.",,
222,"I had been using my Galaxy S7 for the last 3 years and the Wikipedia app worked great on it. However, I am blind with very little vision and my S7 crashed so I replaced it with a Pixel 3a XL. Every time I try to share an article, I get a message saying ""direct share not available"". I'm trying to find information on this but it has just been a problem as to why I can't share anymore with Wikipedia? Can anyone help with this issue so I can share links through text, email, or even Facebook apps?",,
223,"navigation is quite good, the navigation voice sparse (could be a bit more detailed sometimes), but the worst is that you can't search for a specific address. it searches for ever and doesn't find it.  you have to search for the road and then the house number by hand.  sometimes the navigation just doesn't start.  it sets the route and you press start, but it doesn't follow the road but stays with severe lag in the overview.  if you search for a specific adress and it already shows in the results, you can't choose it.  you have to wait for it to end the search. absoloutely bonkers.",,
224,"Used to be a nice app but it seems it is getting worse as time passes. The  latest is that is impossible to sync/transfer your bookmarks. The help is  outdated giving you wrong indications, making you loose a lot of time. They  say that your bookmarks are in a folder on SD card. No folder and no  bookmarks there. They say you should sign in to backup your bookmarks in a  safe place, but you can tap all day long on the sign in button, nothing  happens... But they also say that if you by miracle manage to sign in,  those bookmarks will not be available on other devices. May be they all  have the same phone from 6-7 years ago and never had to transfer their  bookmarks... They say you can share bookmarks with your friends. I've  shared one of my many lists via Wi-Fi direct between my devices, but it's  archived and there is no option to import. Now you have to download another  app to extract that archive but still no way to import them... Awful waste  of time...",,
225,"Ok-ish The app is OK,but the random option is placed in a wrong place. It's annoying going to the side menu everytime to hit random. Also,would be a nice feature if you could choose some topics,since lots of articles are not that interesting.Also,I do not like how the Tabs look at all. Please make them more obvious and easier to switch between them.The last thing is about the buttons at the top,when you have an article with an image with white background is kinda hard to see all those buttons at the top.",,
226,"Poor hog This navigator is very poor in customisation options (no next turn icon/distance, no direction indicator, no speed limit warning, no speedcam warning/distance etc.) It also hogs on resources, downloading base maps as .obb files, which cannot be moved to the SDcard, taking about 50MB of internal memory. Finally, downloading maps on a PC to transfer them into Maps.ME directory didn't work, it couldn't find them, re-downloading them and making me waste time (at least, those maps were on the SDcard).",,
227,"Here is fresh bug report for you. Download maps for 2 countries that have mutual borders. turn off internet. select location in one country and click 'roure to' select another point in second country , and then app tells you that system error has occured. about a year ago it was saying that you need to download map in same conditions after a year it throws system error (no details in the message, consider giving more descriptive messages to user) , thats opposite to progress",,
228,"The app is pretty handcuffed when compared with the web editor. The app lacks easy linking to already published posts, a way to copy a previous post, and the mouse support on Android is terrible - formatting buttons and most dialog boxes don't respond to mouse clicks at all. Basic interaction with the admin side, such as comment moderation and stats are fine, but for actually creating and publishing content, the app is very much a second class citizen compared to the web editor. Full integration of the web editor capabilities would make for a much better experience.",,
229,"Great app based on features, AWFUL due to bugs! Still using it daily, after restarting it several times, but the bugs are a huge drawback!  Will change the review once I will be able to rearrange the tasks without having them moved back were they  were (or placed somewhere in-between), when it wouldn't crash when I set a notification on a task, when the party tabs don't appear on tasks view, and when the animals appear in the app when they are found, not hours later (refresh + app restart = no use in this case).",,
230,Issues Downloading Maps to External Storage I installed the app and for several days have tried to download maps with routing for several US states. I used settings to download the maps to my external SD card. The app shows and says that maps or downloading/downloaded at first. If I exit the app and reenter. only a couple of maps now show as downloaded. Tried to uninstall/install several times and still does not work correctly. More stars when this major feature is working correctly.  Update: Giving you three stars due to quick response and concern! See my email to you with the requested info. Let's get this working together!,,
231,"Think I'll stick with Google maps Can't search via postcode. It took me about 15 mins to work out how to even set a route. There is no obvious button to set a route which threw me unlike Google maps you have an arrow button and hey presto where do you want to go and you can only plan a route from your physical location. Not for me, I enjoy simplicity.",,
232,"Updated Version SUCKS. Basically ruined a good app by adding a bunch of annoying, extra features -_- The original version was fine. The updated version loads extremely slow & takes forever to find what I want in the suggestions. I type in one thing to get one result & a bunch of stuff come up that I don't want. I just want what I'm looking for to come up , not all of that extra stuff. Also, what's the point of adding those tabs, that U have to click on to open every different section? If U click a link & go to another page & go back to the prev page, U can't see it becuz the tab closed.",,
233,"Slow Routing I used this in August 2016 to drive from the UK to Mongolia and it was a fantastic, simple and responsive app. Updates since have made for a slicker interface to the detriment of routing speed. It now takes a minute to map a route across France and a similar time to reroute.",,
234,SPYWARE WILL NOT STOP RUNNING in the background.  Even when not in use and EVEN WHEN PHONE IS RESTARTED.  It's constantly asking for permission to get my location.  (I run App Permissions which reports this.)  MAPS.ME cannot be turned off - even when you manually stop its processes and services in Settings>Apps>Running it restarts them immediately.,,
235,"This is my second time returning, and after a 2 year hiatus, I'm pleased to say that everything I hated about this app is still there and nothing new has really changed. It's so buggy and I can't get any help on any of the bugs I experience. Like the fact that I don't do any damage when my cron rolls over. Yea�?I get no response from the developers.  The only reason I use this app is for the sake of quests? Because everything else is so boring. But even the quests are dull. And if you're in a big party, they don't even scale it properly? There's nothing like having a quest start and then having it finish a couple hours later before you even have a chance to do anything. Not to mention it totally lacks the ability remind you of anything. All it does is nag you everyday at a set time. That's all it's capable of. Set a to do with a due date? Great but you won't get a reminder about it. Not to mention the fact that it still doesn't allow any form of offline capabilities. And they just make up excuses for why they can't have it. Which I don't buy because I've used other apps like this where I can go offline and use it. Its slow as hell.  And for forcing me to be connected to the internet it doesn't even notify me of new posts from my guilds and party.",,
236,Good but missing Custom Post Type support. I add CPTs into most of my sites and only being able to update blog entries is very limiting. Image handling is a bit buggy. Really good when fixing typos or creating quick posts. The earlier versions of this app were way more functional.,,
237,"Probably the best offline map application I removed 2 stars for all this spam I get in my notification bar after last update! I need offline map. That's it. And this app is clearly developing the wrong direction. (i don't need another social app to chat with friends, etc...) i would appreciate if apps just focused on their main goal really.",,
238,"Needs bug fixes Please add a reminder feature to the daily and to do lists and also notifications of quest invitations,messages etc. The app also freezes many times! Please fix this and and i will give it 5 stars.",,
239,"Used to be great. I paid for this app and at the time it was fantastic.  Since then they spammed me with notifications, (why would anyone want this??). Regularly screwed up the reliability and lately an update which requires you re-download all the maps and routing data. Without it being clear that yes this really will make our app unusable till you do a lot of work. Ooh also it will pop up msgs asking you to rate it AS YOU ARE DRIVING. Get osmand+ instead.",,
240,Garbage!! Cannot input house numbers This trash gps app does not allow you to search by house/building numbers only by  street names. If you try to search the number with the street name you WILL NOT get results.,,
241,"Hard to believe this is the official app I just used this to perform a relatively simple task - edit a post and upload some images. The post editor showed all the markup for links, formatting etc, which looks messy and is hard to navigate. Worse still, I wanted to upload more than one image, which I wasn't given the option of. I had to upload each one separately and re-find the folder they were stored in each time, which is time consuming and tedious. The mobile website is flawed, but much better than this so I'll go back to that.",,
242,"Still better to use a web browser Pros: Useful to quickly view a single article but that's it.   Cons: Text does not re-flow to fit screen when zoomed, No text selection. Tables do not resize to fit screen and columns off screen are lost. No way to open links separately for later reading i.e. in new tab or window. This means current article and reading position are lost when a link is selected.  Please add tabbed browsing so links can be opened in separate tabs, and reflow text. Until then it's easier to use Wikipedia in a web browser...",,
243,"First, you should be able to enable all POIs along your route. It would be really helpful to see gas stations or restaurants without having to search for them. MapPoint has this feature and it works well. Second, is night mode. It saves power and is easier on the eyes. Third, is a navigation view instead of the typical overhead view. And forth is voice guided navigation. The map files seem to be large too (compared to other offline mapping apps), any way you can make them smaller?",,
244,"It's all around good, but the route calculating algorithm is not good. It tends to choose the longer route than other GPS apps and the only way to chose an alternative route is to manually add stops. Searching is also a hassle as the results are usually street names that use any single word you type from closest to farthest. (For example, typing ""Sebago Lake State Park"" brings up all the ""State Route""s.) Not good when you wanna trek out to another state.",,
245,"[EDIT:] Thanks for your reply. Even without GPS, this would still be very useful as a detailed, zoomable map if it could be reliably used offline, as your description implies. But the last time I tried to use it, it refused to run because I had no Net connection. Apparently it wanted to check for a newer version of my map, and wouldn't let me see the one I had. How about relaxing a bit about that, and letting us update when we can?",,
246,"anyone else notice that the formatting is all screwed up since the new update? the bottom of the wiki pages the last bit of the page overlaps with the ""about this article"" section. Extremely annoying. and they still only have the history button available from the main page. Why do I have to go all the way to the main page to hit the button and see my page history? That's just incredibly inefficient.",,
247,Excruciatingly annoying Impossible to search without app insisting on downloading more maps. Deleting. Even after downloading a bunch of maps the app doesn't allow route planning. Just the boring freeways. Might as well use Waze or Google Maps. The search goes on.,,
248,"This is very detailed map, great job for that, I give you that. But there are some things that's annoys me, like: 1. You start release map updates together with app updates, so you can't update just maps. (OK you told me I can go to your website and download just maps and put it in folder. Not big problem, but stil...) 2. Expected arrival time, now is way off then before. In much older versions, like 6.5.4., EAT was much better. And yes, I already contacted about that with examples, and you still didn't fix that. 3. I would love to see options like: avoid highways and to have options for alternative routes. Yes, you add, add stop option, but this things would be much better. Hope you will consider all this things.",,
249,How can you make an App thats worse than the website? How? And why? You  click on a link then you have to click gain to confirm you want to read the  article! Why? The layout is poor in comparison to the website too.  Uninstalled this irritating app and using the website.,,
250,Lacking options When adding an image to a post I cant set alt text or remove the link off the pic... this app is pathetic. It has so much potential yet too little effort has been made :( can't even view the html editor to remove the link and change alt text. This forces me to use the full site which has a very poor mobile interface... To the guy bellow defending this app: I am so sorry your site is so basic and your SEO so poor that this app is acceptable by your apparently low standards.,,
251,"Would give it 5 stars before,  please bring back this feature After the latest update,  one of the best features (and my personal favorite )is gone. When reading an article and clicking on a link of a new article that opens in a little pop up first there was a side menu you could access and press-save page (which I double up as a read later option ) but now there is no side menu and theres only the option to continue to article and only then i can access the menu to save page and then i need to press back to go to the original article and so on... Please bring itback",,
