173,"i love this map for hiking and offline information. however i have used it for navigation with my motor vehicle and it can rarely find the place im looking for, so i have to search then input the whole address. i may try again as ive banned all google's nosy prying apps including their maps. if i retry maps.me I'll post an update.",,,,
174,"App looks useful thus far. Although, there are a couple issues over run into right off the bat. It seems I cannot delete habits/tasks/to dos in case I mess up on setting them up. Also, the guilds pages does not seem to work at all. I've attempted numerous tunes to join the first guild on the list, and nothing happens.",,,,
175,"This has been a disaster ever since Gutenberg came out! Even with the recent updates, stats still don't work and seems to think I don't have jetpack installed. I can't view my posts in the app let alone edit them, and ""schedule"" posts hasn't worked for months. Also, wjen I try to log into admin from the app to try and work out what's going on, if claims my username and password are incorrect. WordPress is becoming less and less user friendly with each update!",,,,
176,"All of a sudden this app has turned rubbish. It was good a couple of years ago and I used to recommend it but tonight it has issues : 1) cannot locate me using wifi, phone signal, GPS...it states that I must be in a building. Google maps locate and finds a gps in this same location. 2) does not find Danang, Vietnam...it just lists a load of places in China So it's now proven to be unreliable when I most need it. Time to uninstall and stop recommending.",,,,
177,This app is very good if you need a map while not connected to the web. This app has a long way to go. Update: I have had this app for sometime now and they have done a good job making it better. I find myself using it more often than when I first purchased it. I would go 3 1/2 stars if I could.,,,,
178,"Great tool but runs horribly on my phone at least - even after latest bug fix update. Super laggy to open keyboard on search, freezing and crashing often. Sometimes zoom buttons are missing or not in their usual screen location.",,,,
179,"I love this app in theory, as it has been so useful for the many years I  have been travelling. HOWEVER, despite all the effort I have put into the  app with adding new places, it never seems to be able to back up my saved  pins for places I like. This is very annoying as when I have changed over  phones, they don't restore along with all my other data. When I try logging  into OpenStreetMap on the app, there always says there is an error with log  in. SO SO frustrating, especially after the amount I have inputted into the  app. Relationships work both ways!!",,,,
180,"Garbage I just wrote a whole article, the button for inserting images did not respond. If I touched the outside of the text box, I couldn't scroll back down to continue my article, no scroll bar for text box. When I went to preview the article, it appeared as if it had posted it instead. So I pressed the back button to get back and edit, suddenly there was my home screen. I went back to the app and everything was gone",,,,
181,"Aside from task management I really just care about the pets as a side game, as the rpg part is multiplayer only and I don't care for that. But the inventory keeps glitching and food disappears whenever I use it. I manage to feed them two or three things, and then I'm told that I have no more food, even if I had several more items before. They'll reappear eventually, but again if I then have more than 2-3 things... poof.  To do checklists are also buggy. I just added four new items to a list, and after saving it shows only two of them, and those two each show up three times.   Additionally, habits/dailies I've ticked off don't remain so, and will often be unticked the next time I open the app on the same day.",,,,
182,"Party chat notifications Please add the option to receive push notifications for party chats. Another great option would be to fix days you forgot to mark off your dailies, I've often done the dailies but failed to mark them off and I'd love a time machine or even a skill that uses mana to fix that since the tasks were done, just not marked off.",,,,
183,"I immediately encountered a problem when I began, by misclicking on one of my Habits. There's no way to correct for that. Manually change the values, yes, but the xp and hp don't change to reflect that automatically. Secondly, the settings page is broken on my S9, and the issue is difficult to describe. The display freezes so if you scroll, an instance of the text moves while the another is stuck below. Honestly the tutorial really needs work. I could go on but space constraints.",,,,
184,Some functions simply do not work. I have been trying to upload images for quite some time and the media simply will not upload. I Uninstalled and reinstalled the app. Made sure my themes and plug-ins on my self hosted WordPress blog were all updated . Checked the dimensions of the image. There is a progress bar when the image is being uploaded and no matter how many times I try or how long I wait...the image doesn't get uploaded and there is always an error.,,,,
185,"What's the point? I can log into my site much faster directly through the web than I can with the app. It's difficult to edit anything as the screen jumps around when you try to scroll. If there's a WYSIWYG editor I couldn't find it. It added formatting to a post I had started on my computer, which is funny because in the preview all the formatting is stripped. I'll stick with working directly via the web thank you.",,,,
186,"Beautiful maps, but lots of problems and missing critical functionality. The bad: 1) Won't map to, or even find, an address. This is a serious deficiency and rules it out as a useful tool for me. It couldn't even find the city I live in, and I was literally 2 miles from it. 2) Routing is SLOW. This makes my decade old tomtom seem speedy. 3) Route time is WILDLY inaccurate. Over 7 hrs to drive 200 miles by highway? YGBSM 4) No apparent way to get an alternate route. I couldn't even find any way to force it to go through a waypoint. (Another deal breaker for me.) 5) Since routing time is so inaccurate and lack of alternative routes, no clue whether the actual route it picks is anywhere near reasonable.   The good: 1) Really nice maps. The best I've seen. 2) Useful info on POIs including hours, phone, website, etc. is great. 3) Can use national level overview maps with cities and interstates without any download.  This would be good if all you want is pretty maps with no routing. I may keep it just so I can see where in the world I am while flying.",,,,
187,"Not giving five stars. You've still got bugs. In 'My Profile' section, I can't correct notification settings as, half of the blogs I follow don't show up. I have to go to my PC & do it from there. Next, the news feed isn't complete. It will show me some new posts then, it jumps to three days later. Next, when I try to upload pix and make a post, WHY is there all of this extra HTML nonsense? Next, I changed my profile icon on the PC (not site icon). Why doesn't it show up here?",,,,
188,"Getting there but not quite there yet... I hate Google maps. Somehow it's slow on almost any device i have used. Right now I'm using nexus 7 and it's still slow, even with the new update. Mapswithme, on the other hand, is mighty fast but lacks in map data quantity, quality and the fact that the search function is useless. The only way I've found it useful is to search for the street only, but even then you have to magically deduce which city it's located in by the distance from your position alone. It's not very precise, also. In addition, i haven't found a way to change the measurements to km's, so that's that.  Last, but not least - there's no decent navigation (the rotation of the screen doesn't count).",,,,
189,"For contributors, options/navigation subpar Of course,  Wikipedia is the best source of knowledge on the Internet, so the content is 5 stars.  However,  for those who regularly contribute, this app is lacking some significant functionality. Most important is the watchlist, which is not found in the sidebar or options (not anywhere in the app, as far as i can see)! There's an option to view the page in other languages, search the page,  and share it...but there's no way to view the article's talk page or edit history...important things for editors.",,,,
190,"Lost loads of features with an update a few months ago. Now the sidebar is gone, so I don't know how to view my browsing history, and while I can save pages for offline reading, I no longer have access to a list of such saved pages as I once did, while all those I had saved prior to the update seem to be gone. Terrible, awful update! Lastly, every time I get off the app and use a different one, then return to Wikipedia, I am back at the main page. So annoying.",,,,
191,Website says there is an option to add self-hosted WP site. There isn't. The app also refuses to let me login. Falsely says username and password are wrong. Won't even let me access settings. Contacted help. No response. Not even estimated wait time. Refuses to function at every turn.,,,,
192,"Improvement needed The apps should add the function of history, favourite button in a way that is easily access or using opera would be way better than this apps. At least give us the scroll bar indicator which is definitely necessary. Maybe also a button for random page and a different layout for the portal pages. It would be nice if the apps can let us download the page as pdf directly. Put more resources in developing this apps. Thanks.",,,,
193,"Worst example of optimization for android even Call of duty mobile doesn't lags or crashes like this. When I am editing a post, the app automatically uploads it while I am editing. No I haven't kept the post as scheduled post. The block editor is worse than pubg mobile's rolling mechanism after landing. The selected text gets bolded or italics after 20 second of pressing the bold button. It nearly takes 20 mins to write a post, but it takes 2 hrs to edit a single paragraph. F1RECHARGE Gaming.",,,,
194,"I was able to set up my account just fine, but I apparently made the mistake of resetting the tutorial to better understand the UI. I kept getting the same ""welcome! Here's what you can do with the app!"" tutorial. Eventually it started to hang, so I got fed up and uninstalled. The UI looks nice, but that doesn't mean it's usable. I had a hard time figuring out the differences between the different areas to set up things you want to improve on. The terminology isn't understandable (no clue as to what separates Habits from Dailies from Tasks), and unfortunately, because I still couldn't understand what I was supposed to do and where, it's not very usable for me. The bug that left me in tutorial/hanging hell was enough. I had it installed got a grand total of 10 minutes, and I don't have the patience to wait out however long it'll take the developer to fix it.  Phone: Google Pixel. Latest version of Android as of 17 March.",,,,
195,"Navigation is available only from your current location, you cant set another starting point for a route there is - NO route options for a route - like in google maps.  I found one app which has this and offline maps and for moment is free which i recommend after I have spent a afternoon with install and test of famous and good rated apps like Telnav, ex Skobler, Sygic, GPS Navigation from Bzing s.r.o. ex. Be-on road which miss basic function like the one mentioned before",,,,
196,this app would be 100x better if it incorporated some of the editting/customizing functions of the other to-do-list apps out there. i want to be able to strike through each of the to do items and view deleted/archived/completed items. be able to choose colors etc ..,,,,
197,"The app is not as good as the web browser version, since the app does not show all of the info about a subject and is missing key links/heading to get to that info. IE: After searching for a television season, with multiple seasons, I was unable to go specifically to that season's page to see each individual episode, even though on the web browser version, there was a link by each season in the Season List Heading, which does not show up in the app version, therefore I will uninstall the app.",,,,
198,"Habitica's great, this app is ok Habitica has been really helpful for keeping on top of good habits I want to develop. While this app is useful for checking off habits, it really lacks the customizability and ease of the online task page. Why isn't there an app setting to hide dailies not due today? There is such a setting on the web page. I find myself using the web interface as frequently as this app.",,,,
199,"I love this app, buuuut... There's a lot of small simple things that can be  added to the actual organization system that can make it much more  effective on people For now (bigger concerns), - PLEASE allow task ( and  etc.) making/ setting/ marking (and etc.) to be allowed to be done OFFLINE,  it's worth it and will be effective trust me - when making tasks and all  that good stuff there's an option to have a start date. This does nothing,  I suggest that this should let the said task or etc to only show up on the  date you stated, or have a tag you can activate to show it, or at least not  turn red or damage you until the start date of your choice, or just some  concept of long term task setting(please) - when I try to make a party in  the mobile app it directs me to a window in chrome, that then tells me to  use the mobile app. Really love this, best of wishes in developing :)))",,,,
200,"Help I accidentally clicked the back button while I was creating my avatar. When I logged back I cannot set up areas (work, creativity, etc.) that I want to improve on. I was hoping for template goals since I dunno where to start. I feel kinda lost right now. I hope there's a way I can change the areas for improvement in the settings.",,,,
201,"Like a lot of other people, I'm having issues with the app syncing. Often it will say that I'm not connected to the internet and won't actually check off my dailies or add tasks. I still think it's okay when it works properly.",,,,
202,"Can't delete tags Working very well to keep myself motivated to do tasks, but now I have trouble deleting tags. Nothing happens when I tap the ""EDIT"" above tag list, so once I add a tag I can't undo it. Please fix it..",,,,
203,"Great for posting on the go.... but not much else. If you have jetpack, you can look at site stats. You can also review and approve comments.The limited functionality is why I didn't give it 5 stars. I understand XMLRPC can only do so much.  One feature that I want to see is uploading images from the phone directly to the Media Library for use later. There would be an entry added to the android ""Share"" context menu as well for that.",,,,
204,"I have been using this application for few days in Spain lately. After two days of usage I have sent a bug report to the developer. I was kind of expecting to get some response. Alas - no one came back to me. Here is my original bug report:  1 - the maps are very good, with very aesthetic and appealing view. Kudus! 2 .- I have received few times failures in planning a walk, and was advised to define a different start or end point.  I fail to understand both. 3. There is a very unstable behavior you need to solve. When walking along a planned path, even a very straight one, the view keep rotating clockwise and back. This is annoying behavior. 4. When walking along a plan path, the software does not take care to move the visible map window, therefore I have to take care of this. 5. It should be possible to decide which data layer is drawn. For example, when I look for a monument and the search can not find it and I want to finger choose it, I don't want to see icons of restaurants. 6. There should be integrated icon explanation. 7. I would expect a search that yields many results to sort them from close to far. In 99% of cases I need the closes",,,,
205,"Needs better support on yotaphone UPDATED 2 STARS REVIEW: After using this app for a few weeks on my old phone , I bought a new yotaphone 1 solely because of the native support of this app for the e ink display. I was hoping to use the e ink display as an energy saving GPS navigator. However I was soon saddened to find out that routing is not supported on the back display, and the maps that do display on the back do not automatically update to the current location.",,,,
206,"I use the app for offline map viewing. When trying to plot a route, I couldn't untill updating the maps. This shouldn't be the case, and very annoying if you're abroad and roaming. If you can add a button 'use existing maps' next to 'download' and 'cancel', I'll give the 4 star I think you could be",,,,
207,"First thing I did when I installed the app was disable notifications and yet I still get constantly spammed with notifications all day long. That aside, the app is poorly made. UI is very buggy. Chat functions are glitchy and don't update mezsages correctly. Sometimes the main ui responds to nothing. You can switch tabs and nothing changes till you close and open the app again. Almost all fun and worth while content is locked behind a paywall or subscription.",,,,
208,"Excellent offline access, mediocre travel tool It's really nice not to have to have a WiFi connection to access detailed maps. You can download just the areas you need to your internal or external storage and always have access (the KitKat external SD ""sandbox"" is supported).  The map will follow your position if you have location enabled.  One serious flaw is the inability to interpret address info being sent from other applications, so you can't use this application as your default map.  Links from calendar, e-mail, and browser apps will just go to the middle of the ocean near Africa at Lat/Lon 0/0).  Another issue is cross-map routing: you can't plan a route across state or country boundaries that cross map files.",,,,
209,"Can't export posts , trying to move content between my two WordPress blogs , export creates invalid content , when I import the file WP that the email download links the WP import runner rejects it. Doesn't replicate remote changes , made on server on my mac, to my app. Think it is because apps local time reset to 01/01/1970 after last update , so I get sync errors when I edit posts.",,,,
210,"It's functional but the app won't let me add habits, dailies, to-dos, or rewards. Pressing the save button after making one of those apparently does nothing, because whatever I made doesn't actually show up in the menu. The browser based version doesn't have it either, but at least I can add things to do and such in my browser!",,,,
211,"Great concept, but there are numerous issues that I found right off the bat. The main one for me was the fact that, once you pick a subject for your journey you can never go back and change that. I mean, there are multiple journey subjects to choose from and maybe I want to focus on one aspect of my life at a time. The app treats life like a game, after all and most games allow you to start over with different settings. Starting over in THIS game requires you to uninstall the app, reinstall the app and then create a brand new account. Kind of silly and frustrating to boot. Check out the Level Life Up app instead. It has a much better platform.",,,,
212,"Cannot customize ""Dailies"". When you customize the settings, for example to make it a weekly recurring task, and push save, the task resets to default. Seems to be an issue with the recent update, so hopefully they fix it soon.",,,,
213,"I tried this app over a year ago and I couldn't get it to work with my domain. I decided to try again and this time it worked. I love being able to post at any time without being on my computer. The only issues I'm having are that I have yet to be able to upload a picture. I think this feature is worth one whole star. I tried uploading a picture on my provider network and over WiFi, neither worked. The other issue I'm having is that I can't seem to check categories for my post. I have to log in through my browser to do that. It may be user error but I couldn't find that option. All in all, it works for generic text posts - at least for me. I'll take that over NOTHING!",,,,
214,"Does not work with several popular comment subscription plugins. If a blog has comment moderation enabled, and then an administrator replies to  (and thereby approves) a comment which is ""pending moderation"" from within this app, the comment author will never get the reply notification email.   This is because this app appears to somehow bypass the `wp_set_comment_status` hook when administrators reply to a ""pending moderation"" comment within the app. The `wp_set_comment_status` hook is what fires the reply notification emails for many comment subscription plugins.  There is a clue that the developers know of this bug (I do see it as a bug) because, in this app, an administrator can ""Reply"" to comment that is pending moderation, but in the regular WP Admin interface, the button is labeled ""Approve and Reply"" not just ""Reply.""  I hope this gets fixed as it would be great to use this app to approve and reply to comments, and fire the `wp_set_comment_status` hook so that comment authors can receive email notification of the replies.",,,,
215,"[EDIT:] Thanks for your reply. Even without GPS, this would still be very useful as a detailed, zoomable map if it could be reliably used offline, as your description implies. But the last time I tried to use it, it refused to run because I had no Net connection. Apparently it wanted to check for a newer version of my map, and wouldn't let me see the one I had. How about relaxing a bit about that, and letting us update when we can?",,,,
216,"Blacklisted me? I tried logging into my WP site, once, using this app while on my home wifi but it couldn't connect. Now my home network is not allowed to load the page at all, from any browser from any device. The server doesn't respond to my IPs request to view the page. I can only load the site using other networks so I have to go to a friend's place or public wifi. I tried using the app to log on using my mobile data and now my mobile IP is blocked too. Very troublesome. I've contacted support.",,,,
217,"""...detailed maps of all countries from anywhere in the world!..."" Not true - couldn't find Sherbrooke, in the Quebec province, in Canada. But Chibougamau map is available?!  It has a population of 7,541 people. Sherbrooke: 154,600.  Had to uninstall it - useless when it does not have the map of where you live. Update: I found the problem - it started to download ""Quebec city"" and I stopped it, because Sherbrooke is in Quebec province and the two are not the same. There are other errors, like Montreal city-Quebek, where k should be a c. Good thing this app lets you contribute to open street maps, but all those mistakes I mentioned are not OSM errors. Map loading is zippy on the Nexus 7, but navigation is telling me to turn wrong way on a busy street in downtown Montreal and there are no alternative routes.",,,,
218,"The new UI is really terrible and cluttered. I don't have any habits with negative possibilities right now, but there's still this huge ugly column of minuses on the right. I don't understand why there's a tag button on every habit now. Please give us the option to turn some of these off, or toggle +/- in separate or the same column. My once thin and tidy lists are now spaced out and unwieldy. Doesn't make me want to use the app anymore at all. UPDATE: WHY DO I NEED A MENU THEN REFRESH BUTTON? WHY DO I HAVE THESE GIANT STATIC BOTTOM BUTTONS TAKING UP REAL ESTATE ON MY SCREEN?  PUT IT BACK, THIS IS CLUTTERED AND TERRIBLE.",,,,
219,Formatting is lost each time I exit post view after editing. Upon returning  to the post it appears as one solid block of text with all styling removed.  Issues with Grammarly's inline word correction appearing as a question mark  icon in the WordPress Mobile post editor. Update: The formatting problem  occurs when using the Gutenberg editor on a computer then editing the same  post on mobile. It seems the content blocks don't translate well to the  mobile editor,,,,
220,Terrible. Keeps coming up with couldnt sink doesnt show me any of my blogs. cant go on setting cant post nothing the only thing that works is view my site. It worked the first day i downloaded the app then i did some work to my site put some posts on etc and after that the app just went terribly wrong. whoever runs this app seriously need to fix it coz its just a joke. if i want to blog when im out and dont have a laptop with me i cant coz this app dont work. Sort this App out now!!!,,,,
221,"It's a love-hate thing.. I really love the concept, but it only helps me sometimes. I just wish that there was a way to set what time the habits reset daily. I understand that you can say ""flossed night before"" but when you're a part of a challenge it would be amazing to say, ""my day goes from 10 am to 2 am"" and be able to check off certain things after midnight so you don't mess up the group challenges and boss fights",,,,
222,"Very buggy This app is extremely buggy. It constantly fails to display blog postings that I click on from blogs I follow. I have to close the app, re-open it find the post again, and click again.  It's very annoying.   Also - when the app gives you notifications of replies to comments you've made, it doesn't show you which comment of yours the person was replying to. It just says ""In reply to your comment on..."" and to see that comment, you have to press an icon that launches a Web browser.  Annoying!",,,,
223,"I purchased maps.me when it wasn't free and now this app wants me to pay for removing ads from ads-free app which I already purchased. Google, can you please ban this developer?  RE: It's up to you how you spend money which you received for my purchase. It was not 4-year subscription. It was a lifetime purchase. I do understand you are doing fraud here - sell application to make it add-free, then make it free and return adds back to get money from advertisers after you got money from customers which wanted to remove adds. I'm going to report to Google about this issue and ask for a refund at least.",,,,
224,"Here is fresh bug report for you. Download maps for 2 countries that have mutual borders. turn off internet. select location in one country and click 'roure to' select another point in second country , and then app tells you that system error has occured. about a year ago it was saying that you need to download map in same conditions after a year it throws system error (no details in the message, consider giving more descriptive messages to user) , thats opposite to progress",,,,
225,"Map downloading is a nightmare. Incredibly slow and clunky, updates are even worse because instead of replacing the old maps it downloads to a new file, taking double the space. App in general is very slow and nonintuitive. Nags for location spy mode (sorry, ""high accuracy"" mode is much less accurate than ""device only"", it just lets Google more comprehensively compromise your privacy).",,,,
226,"Surprisingly bad I didn't expect this app to be so buggy and crash-prone. It syncs and updates posts only when it wants. It almost has an (evil) mind of its own and its main purpose seems to be to annoy. If you dare to edit a post with the site admin, use unordered lists or bold and then upload it on the app, the tags appear in clear form (that is, using angle brackets). Waste of time. Fits into the new trend of beautifully designed garbage apps.",,,,
227,"Improvements Private or password locked function does not work when you tap on 'view blog posts'. In the event of 2 administrators, we are able to see a preview of the posts even when we password locked the post. Also, it will be great if you could add in the feature that allows email notifications when administrators add a new post. Currently it is limited to only comments of individual posts. Thanks!!",,,,
228,"Multiple destinations please Currently using the app on my trip through Thailand, Cambodia and Laos. All I wish it had was ability to plan and save a trip with multiple unlimited destinations. Also ability to upload and share a photo when adding a new place, or a rating function like Google Maps would be cool",,,,
229,"Bloated piece of junk. search results for a train station or an airport will drive you mad. trying to locate Amsterdam by typing 'Airport' or Airport Amsterdam will return every  business in the world containing the word airport, restaurant, bars, airport place, everything except the actual Airport. I guess developers  are too busy bloating the app (response time is so slow it is barely usable anyway. Plan for a phone with 4GB orf ram for that monster., or go back to paper maps (which works WAY better if you need to find a train, an airport, a street. If all you need is to look for restaurants  I guess Maps.Me can give you some advertisement along your way. Otherwise avoid this thing.",,,,
230,"Very frustrating. Wanted to start by organizing menu items because an apple user showed me how easy it was. Android app, I find out, has no option in the app. After meeting with the other user, we find out I have to go to ""independent publisher 2"" and get redirected to the browser. There, we find ""menu"" but am unable to open the items I create. Unable to delete items because tapping on the arrow drop down button on the right only works 1/1000 times. Not user friendly. Disappointing app experienc",,,,
231,Horizontal scrolling ruins this app. Wikipedia is an incredible website but reading articles on a phone with this app is just frustrating. For articles with paragraphs embedded in tables you have to scroll left and right for every line of text just to read it (a great example of this is any list of episodes article for a TV show). Why bother making a mobile app if it's not mobile friendly? If you won't fix this at least add a button to open such articles in a web browser.,,,,
232,"Meh Wordpress is a nasty, glitchy, buggy, irritatingly difficult to use piece of crap - on my android phone *and* windows laptop. And the text editor just lives right down to those awful standards. I only use it because it's become ubiquitous for blogging content. But I hate it.  Using wordpress in my phone's browser crashes the phone repeatedly, and using it in the app is impossible - the text selection tool is massively unstable, the side menu drags out when I don't want it to, the blog reader doesn't work.",,,,
233,"Pixel 2 (Stock Android) Feb/2019: Looks promising but app rarely works properly. Even while traveling abroad, Google Maps Offline worked great but MAPS.ME Offline did not work at all - couldn't even find my location, let alone use navigation. You may have a different experience than I did but I cannot rely on it, and hence, will not recommend it. Hope they fix the issues.",,,,
234,"Update April 2017: Should have updated this review much earlier!  All my criticisms appear to have been sorted. Now my 2nd choice of navigation app (1st choice is factory installed car unit). Very much improved - use it frequently.   Ignore the following!  Laggy, search either not working or finding multiple useless results. Map downloads taking much longer than previously. I'm very disappointed that a once excellent mapping and routing app is now apparently ruined.",,,,
235,"Keeps crashing When I first downloaded it, it worked great. But now everytime I open it, it just closes after a few seconds. I tried clearing all the data, rebooting, basically everything except uninstalling. It just wont work anymore.  UPDATE:  Reinstalling fixed the crash problem. However, all the maps that I previously downloaded onto my external SD card aren't accessible. I re-downloaded a couple, but now it is putting the maps on my internal SD card. How can I change where these are stored? ANOTHER UPDATE:  Now it also won't zoom in closer than 10 miles unless I download the map!! It seems like this latest update completely RUINED what used to be a really good app!",,,,
236,"I loved the app, but now it deleted my article I use the app frequently to write while I am traveling. I just spent an hour to compose an article. I needed to check a link on chrome and went back to the main menu. It said local draft saved. I looked up what I needed and went back into the app. In the preview the pictures have been scrambled with the text, an issue I had observed already, which I did not really care about that much. When I tried to edit it, there was no more content, everything gone except for the heading. Everything was deleted.",,,,
237,"Hated it! This used to be a really nice app until I got the latest update. It's slow, loads very few posts on the reader and when it hangs while I'm using it, other people can't access my site! I simply hate and I advice you not to update your app if your still using the old version.  . . Oh, and another thing, you can't view all your followers and the stats area is just complicated and useless. They have also removed the widgets area",,,,
238,"Great app with some awkward features This app is really good for writing posts on the go/ staying up to date with stats. To truly be a 5 star app, I think an upload bar should be added to posts/photos and videos that you're uploading. It's also awkward to upload a post once it's become a local draft. Edit: an upload progress bar is really necessary for the uploading of posts.",,,,
239,"Horrible search capabilities. When inputting for example Kingston Rd. It won't find anything unless you spell out in ""Kingston Road"". Also when searching for closest restaurant it doesn't show all options on the map. Instead you have to pick from a list! Really frustrating. Also lost my saved bookmarks of Trinidad locations. Hoping it was saved to another Google account but I don't see an option to select from alternate account to check.",,,,
240,It would be nice to see the pictures when editing a post. Each time when I  edit a post I can only see the link of the pictures which is not useful  when you want to comment them... All the rest of the app is very well made  apart this. I'm still waiting for this upgrade before using it ;-) Update :  finally they made it :-) I have installed this app many times and each time  I'd expect to sea the pictures when editing. Last time I hope might be more  than a year ago and now it's working :-) cool! Thanks WordPress :-) Next  expectation: searching a post. I've got a 1000 of them and would like to  check again all the content I've written from the beginning but it seems  that I have to slide down the page for ever to be able to reach my first  post... Am I mistaken?,,,,
241,"Not able to download Tamil Nadu, India Map. I have been using the app now for many years and it was working fine. Now I'm not able to download/update Tamil Nadu, India Map and able to download other maps. I tried all possibilities (clear storage, uninstall & reinstall, restart of phone etc. and still failing. I don't have any VPN and also I'm very close to the WIFI so no problem with that as well. As TN, India is my birth state and it is bad that I'm not able to download the map giving 1 star",,,,
242,get rid of that awful button on the side for fast scrolling. everytime i read an article i accidently touch it making me loose where i was. bloody annoying and a major fail. bring back the swipe feature. i am not enjoying your mobile version any longer. deleted. went back to web based.,,,,
243,"I haven't been so frustrated It takes more than a bit to get me this frustrated. I tried and tried to build my blog, user name taken. Okay, change the name, it goes back to the original name I submitted. I have deleted and reinstalled twice with no success. This is on a Note 3 so I think it should handle this, what is wrong with this app, should I apply on my computer and then add the app?  Still no response from Developer after numerous emails, is anyone else having issues where it logs you continuously and any posts end up in draft?",,,,
244,"It sucks. Doesn't read GPX files and has sent me to nonexistent roads. UPDATE after developer's answer: Are you nuts? Every other navigation application directly supports reading GPX files, which have became a de facto standard! If you don't and also do not have plans to support them in the future, I will uninstall the app and unrecommend it to everybody else! Who wants to be dependent on an online GPX=>KML conversion web page in the middle of a desert?! UPDATE 2: Even Google Earth supports opening GPX files, as it does some magic of importing the files ot its own KML format when trying to open a GPX file on it. UPDATE 3. Why the hell the red circle with a number one on the icon?! I am always thinking I have a notification, I open the app and there is nothing new inside!!!",,,,
245,"In general is a good app, but there are some issues. From the phone, if you have older posts, you can't switch to the editor block. With the phone app you don't have the same options in the editor block as with a PC. So, if you edit an older post on the phone you have to go to the computer to add that specific element. But even here there is a problem, because the PC app most of the time doesn't ""see"" the edit you've made on the phone, until you publish it and you can even lose the entire post.",,,,
246,"Garbage!! App ever Don't know why a big blogger company like WP, creating such a damn s**** app. Just recently install it today but can't even use it nor logged in. Here's the app bug logs : WordPress Android version: 4.3 Android device name: Xiaomi HM 1SW 01 - resetting suggestion tables 02 - trackLastActivity, activityId: My Site 03 - Number of old stats deleted : 0 04 - NewAccountAbstractOage.onCreate() 05 - trackLastActivity, activityId: Login Screen 06 - GCM Error: INVALID_SENDER 07 - Server response:  08 - NewAccountAbs",,,,
247,"it's a great idea but it just doesn't work! The pages never refresh for the next day, and if i press the refresh button it just comes up with an unable to connect to server error, or just stays with the loading symbol infinitely. I went on it today after not going on it for a couple of days and i just find that im dead out of nowhere. The ""refill health"" prompt kept repeatedly popping up and then when it stopped my health bar was still at zero. Also the add habit button isnt there always...",,,,
248,All the things about the app including map graphic and search results are great. The only big problem is that the gps point is jumping and moving suddenly during navigation and that makes it deserve one star.I sent a screencast of the navination of this app and another app to maps me group. I hope this problem will be solved for some devices.,,,,
249,"I started using this 2 years ago, and it was very good then. With recent updates the quality of routes for pedestrians has declined sharply.  I was recently in Manchester and could see my destination 100m down the street, yet maps.me wanted me walk 250m round a block. It was giving me a driving route, although I checked, it was set to pedestrians.  The version of a year ago was better for walking.",,,,
250,"Long posters beware I use this app to blog while traveling. I have had simple posts (just text and photos) upload as blank SO many times, which I finally realized is when I have too many photos (now I try to cap at 10 or 15). No indication that something is wrong, just waiting 30+ minutes for an upload, then finding out that it is blank. No usable draft, no way to get the content back other than to start over. So incredibly frustrating. Also, formatting is off when I try to edit on a desktop when I've saved a draft from app.",,,,
251,"It takes too long to be fun, and sets you up for failure. At the start you are asked to create a small # of tasks. However, the number of tasks you do is directly related to how fast you level. And a few tasks means it takes a LONG time to get to level 10 which is when you finally get to pick a class. However, you could level faster if you add more tasks, but doing that before you are ready will set you up to fail. This is not discouraged as it should be, and there few goals at lower levels.",,,,
252,"Hard to believe this is the official app I just used this to perform a relatively simple task - edit a post and upload some images. The post editor showed all the markup for links, formatting etc, which looks messy and is hard to navigate. Worse still, I wanted to upload more than one image, which I wasn't given the option of. I had to upload each one separately and re-find the folder they were stored in each time, which is time consuming and tedious. The mobile website is flawed, but much better than this so I'll go back to that.",,,,
253,"Worst blog app It works most of the time, but it likes to mysteriously delete parts of a post or a whole post when publishing. I spend an hour while traveling only to have my posts constantly deleted when I'm trying to write or edit them. STAY AWAY FROM WORDPRESS IF YOU NEED TO USE YOUR PHONE FOR A BLOG...THE SITE DOESN'T WORK WELL FOR UPLOADING PHOTOS AND THE APP CONSTANTLY TRIES AND EVENTUALLY SUCCEEDS AT DELETING YOUR POSTS AND PHOTOS...STAY AWAY...FIND A DIFFERENT BLOG VENUE!!!!",,,,
254,"Block Editor is consistent with text format, but 2 much white spaces between 2 paragraphs need to shrink at 1.5 or 1.0. Does not have Sticky Post option for published posts unlike Web version. Is there a way to balance the font size and format of paragraph without the texts going off at random italic and random font size there and here, especially between web version and mobile? Options for font size, font style, line-spacing control are must-needs regardless of app or internet versions.",,,,
255,"Second downgrade by me: today I discovered that I can't store maps on external SD-card, so nearly 4GB of maps.me data is using up my phone's storage. By now most attraction POIs have disappeared in favour of more hotels & restaurants. :( So today the app gets uninstalled. Good bye! Tip: if you want to uninstall maps.me you have to remove all maps from within the app first! Otherwise they don't get uninstalled and clog up your storage.",,,,
256,Lacking options When adding an image to a post I cant set alt text or remove the link off the pic... this app is pathetic. It has so much potential yet too little effort has been made :( can't even view the html editor to remove the link and change alt text. This forces me to use the full site which has a very poor mobile interface... To the guy bellow defending this app: I am so sorry your site is so basic and your SEO so poor that this app is acceptable by your apparently low standards.,,,,
257,"Cant edit posts in App, need to go on wp-admin page through browser. No daily views shared without plugin. Setting option freezing so many times. Need improvements in application. Need regional support option with best integration",,,,
